id,county,state,dem_2012,rep_2012,total_2012,percent_dem,percent_rep,single_score,cracker_barrel,whole_foods
35017,Grant,New Mexico,"7,090","5,358","12,448",0.569569,0.430431,0.569569409,,
35019,Guadalupe,New Mexico,"1,488",557,"2,045",0.727628,0.272372,0.727628362,,
35021,Harding,New Mexico,260,327,587,0.44293,0.55707,-0.557069847,,
35023,Hidalgo,New Mexico,995,899,"1,894",0.525343,0.474657,0.525343189,,
35025,Lea,New Mexico,"4,080","12,548","16,628",0.245369,0.754631,-0.754630743,,
35027,Lincoln,New Mexico,"2,942","5,961","8,903",0.33045,0.66955,-0.66954959,,
35028,Los Alamos,New Mexico,"5,191","4,796","9,987",0.519776,0.480224,0.519775708,,
35029,Luna,New Mexico,"3,583","3,670","7,253",0.494002,0.505998,-0.505997518,,
35031,McKinley,New Mexico,"15,841","5,546","21,387",0.740684,0.259316,0.740683593,1,
35033,Mora,New Mexico,"1,955",595,"2,550",0.766667,0.233333,0.766666667,,
35035,Otero,New Mexico,"6,829","12,451","19,280",0.354201,0.645799,-0.645798755,,
35037,Quay,New Mexico,"1,383","2,202","3,585",0.385774,0.614226,-0.614225941,,
35039,Rio Arriba,New Mexico,"11,465","3,397","14,862",0.77143,0.22857,0.771430494,,
35041,Roosevelt,New Mexico,"1,727","4,043","5,770",0.299307,0.700693,-0.700693241,,
35043,San Juan,New Mexico,"15,855","28,849","44,704",0.354666,0.645334,-0.645333751,,
35045,San Miguel,New Mexico,"8,850","2,303","11,153",0.793508,0.206492,0.793508473,,
35047,Sandoval,New Mexico,"27,236","24,387","51,623",0.527594,0.472406,0.527594289,,
35049,Santa Fe,New Mexico,"50,872","15,500","66,372",0.766468,0.233532,0.766467788,,2
35051,Sierra,New Mexico,"1,964","2,928","4,892",0.401472,0.598528,-0.598528209,,
35053,Socorro,New Mexico,"4,058","2,722","6,780",0.598525,0.401475,0.598525074,,
35055,Taos,New Mexico,"11,978","2,730","14,708",0.814387,0.185613,0.814386728,,
35057,Torrance,New Mexico,"2,428","3,529","5,957",0.407588,0.592412,-0.592412288,,
35059,Union,New Mexico,472,"1,236","1,708",0.276347,0.723653,-0.723653396,,
35061,Valencia,New Mexico,"13,511","12,825","26,336",0.513024,0.486976,0.513023998,,
36001,Albany,New York,"87,556","45,064","132,620",0.660202,0.339798,0.660202081,,
36003,Allegany,New York,"6,139","10,390","16,529",0.371408,0.628592,-0.628592171,,
36005,Bronx,New York,"339,211","29,967","369,178",0.918828,0.081172,0.918827774,,
36007,Broome,New York,"41,970","37,641","79,611",0.527188,0.472812,0.527188454,1,
36009,Cattaraugus,New York,"12,649","16,569","29,218",0.432918,0.567082,-0.567081936,,
36011,Cayuga,New York,"17,007","13,454","30,461",0.55832,0.44168,0.558320475,,
36013,Chautauqua,New York,"23,812","27,971","51,783",0.459842,0.540158,-0.540157967,,
36015,Chemung,New York,"16,797","17,612","34,409",0.488157,0.511843,-0.511842832,,
36017,Chenango,New York,"9,116","9,713","18,829",0.484147,0.515853,-0.515853205,,
36019,Clinton,New York,"18,961","11,115","30,076",0.630436,0.369564,0.630436228,,
36021,Columbia,New York,"16,221","12,225","28,446",0.570238,0.429762,0.570238346,,
36023,Cortland,New York,"10,482","8,695","19,177",0.546592,0.453408,0.546592272,,
36025,Delaware,New York,"8,304","9,938","18,242",0.455213,0.544787,-0.544786756,,
36027,Dutchess,New York,"65,312","56,025","121,337",0.538269,0.461731,0.538269448,1,
36029,Erie,New York,"237,356","169,675","407,031",0.58314,0.41686,0.583139859,1,
36031,Essex,New York,"9,784","6,647","16,431",0.59546,0.40454,0.595459802,,
36033,Franklin,New York,"9,894","5,740","15,634",0.632851,0.367149,0.632851478,,
36035,Fulton,New York,"8,607","10,814","19,421",0.44318,0.55682,-0.556819937,,
36037,Genesee,New York,"9,601","14,607","24,208",0.396604,0.603396,-0.603395572,,
36039,Greene,New York,"9,030","11,174","20,204",0.446941,0.553059,-0.5530588,,
36041,Hamilton,New York,"1,128","1,932","3,060",0.368627,0.631373,-0.631372549,,
36043,Herkimer,New York,"11,273","13,282","24,555",0.459092,0.540908,-0.540908165,,
36045,Jefferson,New York,"17,099","18,122","35,221",0.485477,0.514523,-0.514522586,1,
36047,Kings,New York,"604,443","124,551","728,994",0.829147,0.170853,0.829146742,,
36049,Lewis,New York,"4,724","5,651","10,375",0.455325,0.544675,-0.544674699,,
36051,Livingston,New York,"11,705","14,448","26,153",0.447559,0.552441,-0.552441403,,
36053,Madison,New York,"13,871","13,622","27,493",0.504528,0.495472,0.504528425,,
36055,Monroe,New York,"193,501","133,362","326,863",0.591994,0.408006,0.591994199,1,
36057,Montgomery,New York,"8,493","9,334","17,827",0.476412,0.523588,-0.523587816,,
36059,Nassau,New York,"302,695","259,308","562,003",0.5386,0.4614,0.538600328,,2
36061,New York,New York,"502,674","89,559","592,233",0.848777,0.151223,0.848777424,,7
36063,Niagara,New York,"43,986","43,240","87,226",0.504276,0.495724,0.504276248,,
36065,Oneida,New York,"40,468","44,530","84,998",0.476105,0.523895,-0.52389468,,
36067,Onondaga,New York,"122,254","78,831","201,085",0.607972,0.392028,0.607971753,1,
36069,Ontario,New York,"23,087","23,820","46,907",0.492187,0.507813,-0.507813333,,
36071,Orange,New York,"73,315","65,367","138,682",0.528655,0.471345,0.528655485,,
36073,Orleans,New York,"5,787","8,594","14,381",0.402406,0.597594,-0.597594048,,
36075,Oswego,New York,"23,515","19,980","43,495",0.540637,0.459363,0.540636855,,
36077,Otsego,New York,"12,117","11,461","23,578",0.513911,0.486089,0.513911273,,
36079,Putnam,New York,"19,512","24,083","43,595",0.447574,0.552426,-0.552425737,,
36081,Queens,New York,"470,732","118,589","589,321",0.79877,0.20123,0.79877011,,
36083,Rensselaer,New York,"37,408","29,113","66,521",0.562349,0.437651,0.562348732,1,
36085,Richmond,New York,"78,181","74,223","152,404",0.512985,0.487015,0.512985223,,
36087,Rockland,New York,"65,657","57,363","123,020",0.53371,0.46629,0.533709966,,
36089,Saratoga,New York,"52,957","50,382","103,339",0.512459,0.487541,0.512458994,1,
36091,Schenectady,New York,"36,844","26,568","63,412",0.581026,0.418974,0.581025673,,
36093,Schoharie,New York,"5,427","7,467","12,894",0.420893,0.579107,-0.579106561,,
36095,Schuyler,New York,"3,674","4,281","7,955",0.461848,0.538152,-0.538152106,,
36097,Seneca,New York,"7,094","5,889","12,983",0.546407,0.453593,0.54640684,,
36099,St. Lawrence,New York,"21,353","15,138","36,491",0.585158,0.414842,0.585157984,,
36101,Steuben,New York,"15,787","21,954","37,741",0.418298,0.581702,-0.581701598,,
36103,Suffolk,New York,"304,079","282,131","586,210",0.51872,0.48128,0.518720254,,1
36105,Sullivan,New York,"15,268","12,705","27,973",0.545812,0.454188,0.545812033,,
36107,Tioga,New York,"8,930","12,117","21,047",0.424288,0.575712,-0.575711503,,
36109,Tompkins,New York,"27,244","11,107","38,351",0.710386,0.289614,0.710385648,,
36111,Ulster,New York,"47,752","29,759","77,511",0.616067,0.383933,0.616067397,,
36113,Warren,New York,"14,806","14,119","28,925",0.511876,0.488124,0.51187554,,
36115,Washington,New York,"11,523","11,085","22,608",0.509687,0.490313,0.509686837,,
36117,Wayne,New York,"16,635","20,060","36,695",0.453332,0.546668,-0.546668483,,
36119,Westchester,New York,"240,785","143,122","383,907",0.627196,0.372804,0.62719617,,2
36121,Wyoming,New York,"5,661","10,348","16,009",0.353614,0.646386,-0.646386408,,
36123,Yates,New York,"4,488","4,798","9,286",0.483308,0.516692,-0.516691794,,
37001,Alamance,North Carolina,"28,875","38,170","67,045",0.430681,0.569319,-0.569319114,2,
37003,Alexander,North Carolina,"4,611","12,253","16,864",0.273423,0.726577,-0.726577324,,
37005,Alleghany,North Carolina,"1,583","3,390","4,973",0.318319,0.681681,-0.681681078,,
37007,Anson,North Carolina,"7,019","4,166","11,185",0.627537,0.372463,0.62753688,,
37009,Ashe,North Carolina,"4,116","8,242","12,358",0.333064,0.666936,-0.666936397,,
37011,Avery,North Carolina,"1,882","5,766","7,648",0.246077,0.753923,-0.753922594,,
37013,Beaufort,North Carolina,"9,435","13,977","23,412",0.402998,0.597002,-0.597001538,,
37015,Bertie,North Carolina,"6,695","3,387","10,082",0.664055,0.335945,0.664054751,,
37017,Bladen,North Carolina,"8,062","7,748","15,810",0.50993,0.49007,0.509930424,,
37019,Brunswick,North Carolina,"22,038","34,743","56,781",0.388123,0.611877,-0.611877212,,
37021,Buncombe,North Carolina,"70,625","54,701","125,326",0.56353,0.43647,0.563530313,3,1
37023,Burke,North Carolina,"13,701","22,267","35,968",0.380922,0.619078,-0.619078069,,
37025,Cabarrus,North Carolina,"32,849","49,557","82,406",0.398624,0.601376,-0.601376113,2,
37027,Caldwell,North Carolina,"10,898","23,229","34,127",0.319337,0.680663,-0.680663404,,
37029,Camden,North Carolina,"1,508","3,109","4,617",0.326619,0.673381,-0.673380983,,
37031,Carteret,North Carolina,"10,301","24,775","35,076",0.293677,0.706323,-0.706323412,,
37033,Caswell,North Carolina,"5,348","5,594","10,942",0.488759,0.511241,-0.511241089,,
37035,Catawba,North Carolina,"24,069","44,538","68,607",0.350824,0.649176,-0.64917574,1,
37037,Chatham,North Carolina,"18,361","16,665","35,026",0.524211,0.475789,0.524210586,,
37039,Cherokee,North Carolina,"3,378","9,278","12,656",0.266909,0.733091,-0.733091024,,
37041,Chowan,North Carolina,"3,556","3,891","7,447",0.477508,0.522492,-0.522492279,,
37043,Clay,North Carolina,"1,579","3,973","5,552",0.284402,0.715598,-0.715597983,,
37045,Cleveland,North Carolina,"17,062","25,793","42,855",0.398133,0.601867,-0.60186676,,
37047,Columbus,North Carolina,"11,050","12,941","23,991",0.460589,0.539411,-0.539410612,,
37049,Craven,North Carolina,"18,763","26,928","45,691",0.41065,0.58935,-0.5893502,,
37051,Cumberland,North Carolina,"75,792","50,666","126,458",0.599345,0.400655,0.599345237,2,
37053,Currituck,North Carolina,"3,562","7,496","11,058",0.32212,0.67788,-0.677880268,,
37055,Dare,North Carolina,"7,393","10,248","17,641",0.419081,0.580919,-0.580919449,,
37057,Davidson,North Carolina,"20,624","49,383","70,007",0.294599,0.705401,-0.705400888,1,
37059,Davie,North Carolina,"5,735","14,687","20,422",0.280825,0.719175,-0.719175399,,
37061,Duplin,North Carolina,"9,033","11,416","20,449",0.441733,0.558267,-0.558266908,,
37063,Durham,North Carolina,"111,224","33,769","144,993",0.767099,0.232901,0.767099101,1,1
37065,Edgecombe,North Carolina,"18,310","8,546","26,856",0.681784,0.318216,0.681784331,,
37067,Forsyth,North Carolina,"92,323","79,768","172,091",0.536478,0.463522,0.536477794,,1
37069,Franklin,North Carolina,"13,436","14,603","28,039",0.47919,0.52081,-0.5208103,,
37071,Gaston,North Carolina,"33,171","56,138","89,309",0.371418,0.628582,-0.628581666,1,
37073,Gates,North Carolina,"2,786","2,564","5,350",0.520748,0.479252,0.520747664,,
37075,Graham,North Carolina,"1,119","2,750","3,869",0.289222,0.710778,-0.710777979,,
37077,Granville,North Carolina,"13,598","12,405","26,003",0.52294,0.47706,0.522939661,,
37079,Greene,North Carolina,"3,778","4,411","8,189",0.461351,0.538649,-0.538649408,,
37081,Guilford,North Carolina,"146,365","104,789","251,154",0.58277,0.41723,0.582769934,2,
37083,Halifax,North Carolina,"17,176","8,763","25,939",0.662169,0.337831,0.662168935,1,
37085,Harnett,North Carolina,"17,331","25,565","42,896",0.404024,0.595976,-0.595976315,1,
37087,Haywood,North Carolina,"11,833","15,633","27,466",0.430824,0.569176,-0.569176436,,
37089,Henderson,North Carolina,"18,642","32,994","51,636",0.361027,0.638973,-0.63897281,1,
37091,Hertford,North Carolina,"7,843","3,007","10,850",0.722857,0.277143,0.722857143,,
37093,Hoke,North Carolina,"10,076","6,819","16,895",0.596389,0.403611,0.596389464,,
37095,Hyde,North Carolina,"1,163","1,193","2,356",0.493633,0.506367,-0.506366723,,
37097,Iredell,North Carolina,"26,076","49,299","75,375",0.34595,0.65405,-0.654049751,3,
37099,Jackson,North Carolina,"8,095","8,254","16,349",0.495137,0.504863,-0.504862683,,
37101,Johnston,North Carolina,"27,290","48,427","75,717",0.360421,0.639579,-0.639578958,1,
37103,Jones,North Carolina,"2,352","2,837","5,189",0.453267,0.546733,-0.546733475,,
37105,Lee,North Carolina,"10,801","13,158","23,959",0.450812,0.549188,-0.549188197,1,
37107,Lenoir,North Carolina,"13,948","13,980","27,928",0.499427,0.500573,-0.500572902,,
37109,Lincoln,North Carolina,"11,024","25,267","36,291",0.303767,0.696233,-0.696233226,,
37111,Macon,North Carolina,"5,712","10,835","16,547",0.345199,0.654801,-0.654801475,,
37113,Madison,North Carolina,"4,484","5,404","9,888",0.453479,0.546521,-0.546521036,,
37115,Martin,North Carolina,"6,583","5,995","12,578",0.523374,0.476626,0.523374145,,
37117,McDowell,North Carolina,"6,031","11,775","17,806",0.338706,0.661294,-0.661293946,,
37119,Mecklenburg,North Carolina,"272,262","171,668","443,930",0.613299,0.386701,0.613299394,2,
37121,Mitchell,North Carolina,"1,838","5,806","7,644",0.24045,0.75955,-0.759549974,,
37123,Montgomery,North Carolina,"4,706","6,404","11,110",0.423582,0.576418,-0.576417642,,
37125,Moore,North Carolina,"16,505","29,495","46,000",0.358804,0.641196,-0.641195652,1,
37127,Nash,North Carolina,"24,313","23,842","48,155",0.50489,0.49511,0.504890458,1,
37129,New Hanover,North Carolina,"48,668","53,385","102,053",0.476889,0.523111,-0.523110541,1,
37131,Northampton,North Carolina,"7,232","3,483","10,715",0.674942,0.325058,0.674941671,,
37133,Onslow,North Carolina,"18,490","32,243","50,733",0.364457,0.635543,-0.63554294,1,
37135,Orange,North Carolina,"53,901","21,539","75,440",0.714488,0.285512,0.714488335,,1
37137,Pamlico,North Carolina,"2,647","4,051","6,698",0.395193,0.604807,-0.604807405,,
37139,Pasquotank,North Carolina,"10,282","7,633","17,915",0.573932,0.426068,0.573932459,,
37141,Pender,North Carolina,"9,632","14,617","24,249",0.397212,0.602788,-0.602787744,,
37143,Perquimans,North Carolina,"2,759","3,822","6,581",0.419237,0.580763,-0.580762802,,
37145,Person,North Carolina,"8,418","10,496","18,914",0.445067,0.554933,-0.554932854,,
37147,Pitt,North Carolina,"41,843","36,214","78,057",0.536057,0.463943,0.536056984,1,
37149,Polk,North Carolina,"4,013","6,236","10,249",0.39155,0.60845,-0.608449605,,
37151,Randolph,North Carolina,"14,773","45,160","59,933",0.246492,0.753508,-0.753508084,,
37153,Richmond,North Carolina,"9,904","9,332","19,236",0.514868,0.485132,0.514867956,,
37155,Robeson,North Carolina,"24,988","17,510","42,498",0.587981,0.412019,0.587980611,1,
37157,Rockingham,North Carolina,"16,351","25,227","41,578",0.393261,0.606739,-0.606739141,,
37159,Rowan,North Carolina,"22,650","38,775","61,425",0.368742,0.631258,-0.631257631,1,
37161,Rutherford,North Carolina,"9,374","18,954","28,328",0.330909,0.669091,-0.669090652,,
37163,Sampson,North Carolina,"11,566","14,422","25,988",0.445052,0.554948,-0.554948438,,
37165,Scotland,North Carolina,"8,215","5,831","14,046",0.584864,0.415136,0.584864018,,
37167,Stanly,North Carolina,"8,431","19,904","28,335",0.297547,0.702453,-0.702452797,,
37169,Stokes,North Carolina,"6,018","15,237","21,255",0.283133,0.716867,-0.71686662,,
37171,Surry,North Carolina,"9,112","19,923","29,035",0.313828,0.686172,-0.686171862,,
37173,Swain,North Carolina,"2,618","2,976","5,594",0.468001,0.531999,-0.53199857,,
37175,Transylvania,North Carolina,"6,826","9,634","16,460",0.414702,0.585298,-0.585297691,,
37177,Tyrrell,North Carolina,837,930,"1,767",0.473684,0.526316,-0.526315789,,
37179,Union,North Carolina,"32,473","61,107","93,580",0.347008,0.652992,-0.652992092,,
37181,Vance,North Carolina,"13,323","7,429","20,752",0.64201,0.35799,0.642010409,1,
37183,Wake,North Carolina,"267,262","211,596","478,858",0.558124,0.441876,0.558123703,,3
37185,Warren,North Carolina,"6,978","3,140","10,118",0.689662,0.310338,0.689661989,,
37187,Washington,North Carolina,"3,833","2,622","6,455",0.593803,0.406197,0.593803253,,
37189,Watauga,North Carolina,"13,002","13,861","26,863",0.484011,0.515989,-0.515988534,,
37191,Wayne,North Carolina,"23,314","27,641","50,955",0.457541,0.542459,-0.542459032,2,
37193,Wilkes,North Carolina,"8,148","20,515","28,663",0.284269,0.715731,-0.715731082,,
37195,Wilson,North Carolina,"20,875","17,954","38,829",0.537614,0.462386,0.537613639,1,
37197,Yadkin,North Carolina,"3,957","12,578","16,535",0.239311,0.760689,-0.760689447,1,
37199,Yancey,North Carolina,"3,981","5,278","9,259",0.42996,0.57004,-0.570039961,,
38001,Adams,North Dakota,328,918,"1,246",0.263242,0.736758,-0.736757624,,
38003,Barnes,North Dakota,"2,394","2,964","5,358",0.446809,0.553191,-0.553191489,,
38005,Benson,North Dakota,"1,235",868,"2,103",0.587256,0.412744,0.587256301,,
38007,Billings,North Dakota,89,472,561,0.158645,0.841355,-0.841354724,,
38009,Bottineau,North Dakota,"1,183","2,280","3,463",0.341611,0.658389,-0.65838868,,
38011,Bowman,North Dakota,414,"1,280","1,694",0.244392,0.755608,-0.755608028,,
38013,Burke,North Dakota,230,769,999,0.23023,0.76977,-0.76976977,,
38015,Burleigh,North Dakota,"14,122","27,951","42,073",0.335655,0.664345,-0.664345305,1,
38017,Cass,North Dakota,"34,712","36,855","71,567",0.485028,0.514972,-0.514971984,,
38019,Cavalier,North Dakota,818,"1,195","2,013",0.406359,0.593641,-0.593641331,,
38021,Dickey,North Dakota,853,"1,610","2,463",0.346326,0.653674,-0.653674381,,
38023,Divide,North Dakota,385,733,"1,118",0.344365,0.655635,-0.655635063,,
38025,Dunn,North Dakota,508,"1,506","2,014",0.252234,0.747766,-0.747765641,,
38027,Eddy,North Dakota,486,634,"1,120",0.433929,0.566071,-0.566071429,,
38029,Emmons,North Dakota,383,"1,435","1,818",0.210671,0.789329,-0.789328933,,
38031,Foster,North Dakota,607,"1,030","1,637",0.3708,0.6292,-0.629199756,,
38033,Golden Valley,North Dakota,162,742,904,0.179204,0.820796,-0.82079646,,
38035,Grand Forks,North Dakota,"14,032","15,060","29,092",0.482332,0.517668,-0.517668087,,
38037,Grant,North Dakota,334,"1,025","1,359",0.245769,0.754231,-0.754231052,,
38039,Griggs,North Dakota,536,771,"1,307",0.410099,0.589901,-0.589900536,,
38041,Hettinger,North Dakota,313,"1,000","1,313",0.238385,0.761615,-0.761614623,,
38043,Kidder,North Dakota,393,870,"1,263",0.311164,0.688836,-0.688836105,,
38045,LaMoure,North Dakota,740,"1,377","2,117",0.349551,0.650449,-0.650448748,,
38047,Logan,North Dakota,232,810,"1,042",0.222649,0.777351,-0.777351248,,
38049,McHenry,North Dakota,943,"1,678","2,621",0.359786,0.640214,-0.640213659,,
38051,McIntosh,North Dakota,459,"1,035","1,494",0.307229,0.692771,-0.692771084,,
38053,McKenzie,North Dakota,927,"2,458","3,385",0.273855,0.726145,-0.726144756,,
38055,McLean,North Dakota,"1,670","3,141","4,811",0.347121,0.652879,-0.652878819,,
38057,Mercer,North Dakota,"1,166","3,152","4,318",0.270032,0.729968,-0.729967578,,
38059,Morton,North Dakota,"4,469","8,680","13,149",0.339874,0.660126,-0.660126245,,
38061,Mountrail,North Dakota,"1,403","1,962","3,365",0.416939,0.583061,-0.583060921,,
38063,Nelson,North Dakota,767,865,"1,632",0.469975,0.530025,-0.53002451,,
38065,Oliver,North Dakota,281,693,974,0.288501,0.711499,-0.711498973,,
38067,Pembina,North Dakota,"1,253","1,899","3,152",0.397525,0.602475,-0.602474619,,
38069,Pierce,North Dakota,660,"1,465","2,125",0.310588,0.689412,-0.689411765,,
38071,Ramsey,North Dakota,"2,164","2,665","4,829",0.448126,0.551874,-0.551874094,,
38073,Ransom,North Dakota,"1,343","1,009","2,352",0.571003,0.428997,0.571003401,,
38075,Renville,North Dakota,398,851,"1,249",0.318655,0.681345,-0.681345076,,
38077,Richland,North Dakota,"3,198","4,229","7,427",0.430591,0.569409,-0.569408913,,
38079,Rolette,North Dakota,"3,353","1,092","4,445",0.754331,0.245669,0.754330709,,
38081,Sargent,North Dakota,"1,075",879,"1,954",0.550154,0.449846,0.550153531,,
38083,Sheridan,North Dakota,163,642,805,0.202484,0.797516,-0.797515528,,
38085,Sioux,North Dakota,900,225,"1,125",0.8,0.2,0.8,,
38087,Slope,North Dakota,83,341,424,0.195755,0.804245,-0.804245283,,
38089,Stark,North Dakota,"2,812","8,521","11,333",0.248125,0.751875,-0.751875055,,
38091,Steele,North Dakota,518,498,"1,016",0.509843,0.490157,0.50984252,,
38093,Stutsman,North Dakota,"3,585","5,685","9,270",0.386731,0.613269,-0.613268608,,
38095,Towner,North Dakota,516,623,"1,139",0.453029,0.546971,-0.546971027,,
38097,Traill,North Dakota,"1,811","1,996","3,807",0.475703,0.524297,-0.524297347,,
38099,Walsh,North Dakota,"2,124","2,813","4,937",0.430221,0.569779,-0.569779218,,
38101,Ward,North Dakota,"8,441","16,230","24,671",0.342143,0.657857,-0.657857403,,
38103,Wells,North Dakota,673,"1,654","2,327",0.289214,0.710786,-0.71078642,,
38105,Williams,North Dakota,"2,322","7,184","9,506",0.244267,0.755733,-0.755733221,,
39001,Adams,Ohio,"3,976","6,865","10,841",0.366756,0.633244,-0.633244166,,
39003,Allen,Ohio,"17,914","29,502","47,416",0.377805,0.622195,-0.62219504,1,
39005,Ashland,Ohio,"8,281","15,519","23,800",0.347941,0.652059,-0.652058824,,
39007,Ashtabula,Ohio,"23,803","18,298","42,101",0.565378,0.434622,0.565378495,,
39009,Athens,Ohio,"18,307","8,543","26,850",0.681825,0.318175,0.681824953,,
39011,Auglaize,Ohio,"5,831","17,169","23,000",0.253522,0.746478,-0.746478261,,
39013,Belmont,Ohio,"14,156","16,758","30,914",0.457916,0.542084,-0.542084492,1,
39015,Brown,Ohio,"7,107","11,916","19,023",0.3736,0.6264,-0.626399622,,
39017,Butler,Ohio,"62,388","105,176","167,564",0.372323,0.627677,-0.627676589,,
39019,Carroll,Ohio,"5,543","7,315","12,858",0.431093,0.568907,-0.568906517,,
39021,Champaign,Ohio,"7,044","11,045","18,089",0.389408,0.610592,-0.610592073,,
39023,Clark,Ohio,"31,298","31,816","63,114",0.495896,0.504104,-0.504103685,1,
39025,Clermont,Ohio,"30,458","64,208","94,666",0.321742,0.678258,-0.678258298,1,
39027,Clinton,Ohio,"5,791","12,009","17,800",0.325337,0.674663,-0.674662921,,
39029,Columbiana,Ohio,"19,821","25,251","45,072",0.439763,0.560237,-0.560236954,,
39031,Coshocton,Ohio,"6,940","8,390","15,330",0.452707,0.547293,-0.54729289,,
39033,Crawford,Ohio,"7,507","11,852","19,359",0.387778,0.612222,-0.612221706,,
39035,Cuyahoga,Ohio,"447,273","190,660","637,933",0.701128,0.298872,0.701128488,1,2
39037,Darke,Ohio,"6,826","18,108","24,934",0.273763,0.726237,-0.726237266,,
39039,Defiance,Ohio,"7,732","10,176","17,908",0.431762,0.568238,-0.568237659,,
39041,Delaware,Ohio,"37,292","60,194","97,486",0.382537,0.617463,-0.61746302,1,
39043,Erie,Ohio,"21,793","16,952","38,745",0.562473,0.437527,0.562472577,,
39045,Fairfield,Ohio,"29,890","41,034","70,924",0.421437,0.578563,-0.578562969,1,
39047,Fayette,Ohio,"4,249","6,620","10,869",0.390928,0.609072,-0.609071672,,
39049,Franklin,Ohio,"346,373","215,997","562,370",0.615917,0.384083,0.615916567,2,2
39051,Fulton,Ohio,"9,073","11,738","20,811",0.435971,0.564029,-0.564028639,,
39053,Gallia,Ohio,"4,557","7,750","12,307",0.370277,0.629723,-0.629722922,,
39055,Geauga,Ohio,"19,659","30,589","50,248",0.391239,0.608761,-0.608760548,,
39057,Greene,Ohio,"32,256","49,819","82,075",0.393006,0.606994,-0.606993603,1,
39059,Guernsey,Ohio,"7,450","8,993","16,443",0.45308,0.54692,-0.546919662,1,
39061,Hamilton,Ohio,"219,927","193,326","413,253",0.532185,0.467815,0.532184884,3,1
39063,Hancock,Ohio,"12,564","22,443","35,007",0.3589,0.6411,-0.641100351,1,
39065,Hardin,Ohio,"4,619","7,489","12,108",0.381483,0.618517,-0.618516683,,
39067,Harrison,Ohio,"2,950","4,019","6,969",0.423303,0.576697,-0.5766968,,
39069,Henry,Ohio,"5,658","8,257","13,915",0.406612,0.593388,-0.59338843,,
39071,Highland,Ohio,"6,054","11,413","17,467",0.346596,0.653404,-0.653403561,,
39073,Hocking,Ohio,"6,157","6,285","12,442",0.494856,0.505144,-0.505143868,,
39075,Holmes,Ohio,"2,608","8,702","11,310",0.230592,0.769408,-0.769407604,,
39077,Huron,Ohio,"11,006","13,060","24,066",0.457326,0.542674,-0.542674312,,
39079,Jackson,Ohio,"5,166","7,904","13,070",0.395256,0.604744,-0.604743688,,
39081,Jefferson,Ohio,"15,385","17,034","32,419",0.474567,0.525433,-0.525432617,,
39083,Knox,Ohio,"10,470","17,266","27,736",0.377488,0.622512,-0.622512258,,
39085,Lake,Ohio,"57,680","58,744","116,424",0.49543,0.50457,-0.504569505,1,
39087,Lawrence,Ohio,"10,744","14,651","25,395",0.423075,0.576925,-0.576924591,,
39089,Licking,Ohio,"34,201","45,503","79,704",0.4291,0.5709,-0.570899829,,
39091,Logan,Ohio,"7,062","13,633","20,695",0.341242,0.658758,-0.658758154,,
39093,Lorain,Ohio,"81,464","59,405","140,869",0.578296,0.421704,0.578296147,1,
39095,Lucas,Ohio,"136,616","69,940","206,556",0.661399,0.338601,0.66139933,1,
39097,Madison,Ohio,"6,845","10,342","17,187",0.398266,0.601734,-0.601733869,,
39099,Mahoning,Ohio,"77,059","42,641","119,700",0.643768,0.356232,0.643767753,1,
39101,Marion,Ohio,"12,504","14,265","26,769",0.467107,0.532893,-0.532892525,,
39103,Medina,Ohio,"38,785","50,418","89,203",0.434795,0.565205,-0.565205206,,
39105,Meigs,Ohio,"4,027","5,895","9,922",0.405866,0.594134,-0.594134247,,
39107,Mercer,Ohio,"4,745","16,561","21,306",0.222707,0.777293,-0.777292781,,
39109,Miami,Ohio,"16,383","34,606","50,989",0.321305,0.678695,-0.678695405,1,
39111,Monroe,Ohio,"3,035","3,548","6,583",0.461036,0.538964,-0.538963998,,
39113,Montgomery,Ohio,"137,139","124,841","261,980",0.523471,0.476529,0.523471257,1,
39115,Morgan,Ohio,"2,814","3,179","5,993",0.469548,0.530452,-0.530452194,,
39117,Morrow,Ohio,"5,933","9,865","15,798",0.375554,0.624446,-0.624446132,,
39119,Muskingum,Ohio,"17,002","19,264","36,266",0.468814,0.531186,-0.531186235,1,
39121,Noble,Ohio,"2,131","3,563","5,694",0.374254,0.625746,-0.6257464,,
39123,Ottawa,Ohio,"11,503","10,538","22,041",0.521891,0.478109,0.521891021,,
39125,Paulding,Ohio,"3,538","5,354","8,892",0.397886,0.602114,-0.60211426,,
39127,Perry,Ohio,"7,033","7,627","14,660",0.479741,0.520259,-0.520259209,,
39129,Pickaway,Ohio,"9,684","14,037","23,721",0.408246,0.591754,-0.591754142,,
39131,Pike,Ohio,"5,684","5,685","11,369",0.499956,0.500044,-0.500043979,,
39133,Portage,Ohio,"39,453","35,242","74,695",0.528188,0.471812,0.528187964,1,
39135,Preble,Ohio,"6,211","13,535","19,746",0.314545,0.685455,-0.685455282,,
39137,Putnam,Ohio,"4,318","13,721","18,039",0.23937,0.76063,-0.760629747,,
39139,Richland,Ohio,"22,687","33,867","56,554",0.401156,0.598844,-0.598843583,1,
39141,Ross,Ohio,"14,569","15,008","29,577",0.492579,0.507421,-0.507421307,,
39143,Sandusky,Ohio,"14,541","13,755","28,296",0.513889,0.486111,0.513888889,1,
39145,Scioto,Ohio,"15,077","15,492","30,569",0.493212,0.506788,-0.506787922,,
